api_number,production_month,production_year,production_quarter,oil_and_gas_group,production,operator,basin,shale_play,well_name,well_length_ft
33-053-07552-0000,2023-10-01,2023,Q4,G,21.417667,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-07552-0000,
33-053-07554-0000,2023-05-01,2023,Q2,O,897.42902,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-07554-0000,
33-053-07554-0000,2023-06-01,2023,Q2,O,848.11401,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-07554-0000,
33-053-07554-0000,2023-09-01,2023,Q3,O,790.08502,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-07554-0000,
33-053-07566-0000,2023-01-01,2023,Q1,O,650.18799,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07566-0000,
33-053-07566-0000,2023-07-01,2023,Q3,O,470.01001,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07566-0000,
33-053-07566-0000,2023-09-01,2023,Q3,O,409.14801,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07566-0000,
33-053-07566-0000,2023-11-01,2023,Q4,O,368.651,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07566-0000,
33-053-07568-0000,2023-01-01,2023,Q1,O,1317.329,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07568-0000,
33-053-07568-0000,2023-03-01,2023,Q1,O,1251.092,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07568-0000,
33-053-07568-0000,2023-04-01,2023,Q2,O,1180.0129,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07568-0000,
33-053-07568-0000,2023-06-01,2023,Q2,G,31.591833,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07568-0000,
33-053-07568-0000,2023-06-01,2023,Q2,O,1121.109,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07568-0000,
33-053-07568-0000,2023-12-01,2023,Q4,G,2067.4526,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07568-0000,
33-053-07574-0000,2023-06-01,2023,Q2,O,1212.2419,OASIS PETROLEUM NORTH AMERICA LLC,Bakken,Bakken,33-053-07574-0000,
33-053-07574-0000,2023-09-01,2023,Q3,G,3611.6917,OASIS PETROLEUM NORTH AMERICA LLC,Bakken,Bakken,33-053-07574-0000,
33-053-07575-0000,2023-03-01,2023,Q1,G,2160.4961,OASIS PETROLEUM NORTH AMERICA LLC,Three Forks,Three Forks,33-053-07575-0000,
33-053-07575-0000,2023-12-01,2023,Q4,G,1910.5657,OASIS PETROLEUM NORTH AMERICA LLC,Three Forks,Three Forks,33-053-07575-0000,
33-053-07578-0000,2023-03-01,2023,Q1,O,4474.9658,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07578-0000,
33-053-07578-0000,2023-07-01,2023,Q3,O,4229.4771,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07578-0000,
33-053-07578-0000,2023-12-01,2023,Q4,G,13.338333,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07578-0000,
33-053-07580-0000,2023-01-01,2023,Q1,O,2169.325,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07580-0000,
33-053-07580-0000,2023-03-01,2023,Q1,O,2103.9939,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07580-0000,
33-053-07580-0000,2023-07-01,2023,Q3,O,1979.927,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07580-0000,
33-053-07580-0000,2023-08-01,2023,Q3,O,1950.552,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07580-0000,
33-053-07583-0000,2023-04-01,2023,Q2,O,1975.7111,ABRAXAS PETROLEUM CORP.,Bakken,Bakken,33-053-07583-0000,
33-053-07585-0000,2023-01-01,2023,Q1,G,65.929832,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07585-0000,
33-053-07585-0000,2023-02-01,2023,Q1,G,58.537666,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07585-0000,
33-053-07585-0000,2023-07-01,2023,Q3,O,2867.865,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07585-0000,
33-053-07617-0000,2023-05-01,2023,Q2,O,2185.2351,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-07617-0000,
33-053-07617-0000,2023-06-01,2023,Q2,O,2086.6079,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-07617-0000,
33-053-07617-0000,2023-10-01,2023,Q4,G,53.165001,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-07617-0000,
33-053-07618-0000,2023-03-01,2023,Q1,O,1358.0909,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-07618-0000,
33-053-07618-0000,2023-04-01,2023,Q2,O,1284.0129,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-07618-0000,
33-053-07618-0000,2023-06-01,2023,Q2,O,1225.535,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-07618-0000,
33-053-07621-0000,2023-09-01,2023,Q3,O,3711.77,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-07621-0000,
33-053-07634-0000,2023-04-01,2023,Q2,G,11.912,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07634-0000,
33-053-07634-0000,2023-10-01,2023,Q4,G,2423.9866,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07634-0000,
33-053-07635-0000,2023-04-01,2023,Q2,O,2185.998,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07635-0000,
33-053-07635-0000,2023-05-01,2023,Q2,O,2222.3391,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07635-0000,
33-053-07636-0000,2023-06-01,2023,Q2,O,2179.196,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07636-0000,
33-053-07636-0000,2023-08-01,2023,Q3,O,2183.5969,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07636-0000,
33-053-07642-0000,2023-07-01,2023,Q3,O,2349.199,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07642-0000,
33-053-07643-0000,2023-04-01,2023,Q2,G,16.936333,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07643-0000,
33-053-07643-0000,2023-10-01,2023,Q4,O,2644.429,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07643-0000,
33-053-07643-0000,2023-11-01,2023,Q4,O,2522.7529,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07643-0000,
33-053-07645-0000,2023-04-01,2023,Q2,O,3332.9089,OASIS PETROLEUM NORTH AMERICA LLC,Bakken,Bakken,33-053-07645-0000,
33-053-07645-0000,2023-11-01,2023,Q4,O,2800.769,OASIS PETROLEUM NORTH AMERICA LLC,Bakken,Bakken,33-053-07645-0000,
33-053-07645-0000,2023-12-01,2023,Q4,O,2826.02,OASIS PETROLEUM NORTH AMERICA LLC,Bakken,Bakken,33-053-07645-0000,
33-053-07650-0000,2023-03-01,2023,Q1,O,2904.6011,PETROSHALE (US) INC.,Bakken,Bakken,33-053-07650-0000,
33-053-07661-0000,2023-05-01,2023,Q2,G,1383.3513,"EOG RESOURCES, INC.",Bakken,Bakken,33-053-07661-0000,
33-053-07661-0000,2023-05-01,2023,Q2,O,1213.479,"EOG RESOURCES, INC.",Bakken,Bakken,33-053-07661-0000,
33-053-07661-0000,2023-10-01,2023,Q4,G,1338.0984,"EOG RESOURCES, INC.",Bakken,Bakken,33-053-07661-0000,
33-053-07662-0000,2023-02-01,2023,Q1,O,1011.643,"EOG RESOURCES, INC.",Bakken,Bakken,33-053-07662-0000,
33-053-07662-0000,2023-04-01,2023,Q2,O,1037.125,"EOG RESOURCES, INC.",Bakken,Bakken,33-053-07662-0000,
33-053-07662-0000,2023-09-01,2023,Q3,G,723.66803,"EOG RESOURCES, INC.",Bakken,Bakken,33-053-07662-0000,
33-053-07662-0000,2023-12-01,2023,Q4,G,28.313667,"EOG RESOURCES, INC.",Bakken,Bakken,33-053-07662-0000,
33-053-07663-0000,2023-01-01,2023,Q1,O,1308.639,"EOG RESOURCES, INC.",Three Forks,Three Forks,33-053-07663-0000,
33-053-07663-0000,2023-05-01,2023,Q2,O,1201.932,"EOG RESOURCES, INC.",Three Forks,Three Forks,33-053-07663-0000,
33-053-07663-0000,2023-06-01,2023,Q2,O,1139.535,"EOG RESOURCES, INC.",Three Forks,Three Forks,33-053-07663-0000,
33-053-07663-0000,2023-09-01,2023,Q3,O,1071.8831,"EOG RESOURCES, INC.",Three Forks,Three Forks,33-053-07663-0000,
33-053-07672-0000,2023-01-01,2023,Q1,O,2576.697,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07672-0000,
33-053-07672-0000,2023-06-01,2023,Q2,G,402.73566,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07672-0000,
33-053-07672-0000,2023-06-01,2023,Q2,O,2319.6731,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07672-0000,
33-053-07672-0000,2023-11-01,2023,Q4,G,386.92249,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07672-0000,
33-053-07673-0000,2023-02-01,2023,Q1,O,1616.5959,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07673-0000,
33-053-07673-0000,2023-03-01,2023,Q1,G,32.827332,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07673-0000,
33-053-07673-0000,2023-07-01,2023,Q3,O,1669.4871,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07673-0000,
33-053-07673-0000,2023-09-01,2023,Q3,G,1686.562,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07673-0000,
33-053-07673-0000,2023-10-01,2023,Q4,G,1729.8978,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07673-0000,
33-053-07673-0000,2023-12-01,2023,Q4,O,1564.7371,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07673-0000,
33-053-07674-0000,2023-01-01,2023,Q1,G,4082.5344,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07674-0000,
33-053-07674-0000,2023-01-01,2023,Q1,O,1678.9091,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07674-0000,
33-053-07674-0000,2023-09-01,2023,Q3,G,39.122665,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07674-0000,
33-053-07674-0000,2023-12-01,2023,Q4,G,39.5425,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07674-0000,
33-053-07675-0000,2023-02-01,2023,Q1,G,36.244499,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07675-0000,
33-053-07675-0000,2023-04-01,2023,Q2,G,38.207165,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07675-0000,
33-053-07675-0000,2023-09-01,2023,Q3,O,1915.295,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07675-0000,
33-053-07675-0000,2023-11-01,2023,Q4,G,2071.7744,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07675-0000,
33-053-07677-0000,2023-08-01,2023,Q3,G,677.84949,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07677-0000,
33-053-07677-0000,2023-09-01,2023,Q3,G,650.29651,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07677-0000,
33-053-07677-0000,2023-11-01,2023,Q4,O,488.39301,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07677-0000,
33-053-07679-0000,2023-02-01,2023,Q1,G,255.16316,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07679-0000,
33-053-07679-0000,2023-06-01,2023,Q2,O,1440.184,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07679-0000,
33-053-07679-0000,2023-08-01,2023,Q3,O,1449.083,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07679-0000,
33-053-07691-0000,2023-01-01,2023,Q1,G,942.48767,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07691-0000,
33-053-07691-0000,2023-02-01,2023,Q1,G,844.75153,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07691-0000,
33-053-07691-0000,2023-03-01,2023,Q1,G,1329.4381,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07691-0000,
33-053-07691-0000,2023-06-01,2023,Q2,O,2480.918,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07691-0000,
33-053-07691-0000,2023-07-01,2023,Q3,G,898.40198,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07691-0000,
33-053-07691-0000,2023-11-01,2023,Q4,G,1209.4072,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07691-0000,
33-053-07692-0000,2023-09-01,2023,Q3,G,971.4502,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07692-0000,
33-053-07692-0000,2023-11-01,2023,Q4,G,956.505,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07692-0000,
33-053-07695-0000,2023-01-01,2023,Q1,O,2848.5481,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07695-0000,
33-053-07695-0000,2023-02-01,2023,Q1,O,2545.7871,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07695-0000,
33-053-07695-0000,2023-08-01,2023,Q3,O,2637.052,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07695-0000,
33-053-07695-0000,2023-10-01,2023,Q4,O,2582.259,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07695-0000,
33-053-07696-0000,2023-03-01,2023,Q1,G,207.554,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07696-0000,
33-053-07696-0000,2023-03-01,2023,Q1,O,3305.3411,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07696-0000,
33-053-07696-0000,2023-04-01,2023,Q2,G,197.9265,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07696-0000,
33-053-07696-0000,2023-08-01,2023,Q3,O,3090.7871,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07696-0000,
33-053-07696-0000,2023-09-01,2023,Q3,O,2953.698,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07696-0000,
33-053-07696-0000,2023-11-01,2023,Q4,G,178.98283,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07696-0000,
33-053-07697-0000,2023-04-01,2023,Q2,O,1258.7531,NEWFIELD PRODUCTION COMPANY,Bakken,Bakken,33-053-07697-0000,
33-053-07697-0000,2023-11-01,2023,Q4,O,1156.248,NEWFIELD PRODUCTION COMPANY,Bakken,Bakken,33-053-07697-0000,
33-053-07698-0000,2023-03-01,2023,Q1,O,3240.4509,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07698-0000,
33-053-07698-0000,2023-11-01,2023,Q4,G,1276.0328,NEWFIELD PRODUCTION COMPANY,Three Forks,Three Forks,33-053-07698-0000,
33-053-07700-0000,2023-01-01,2023,Q1,G,263.29816,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07700-0000,
33-053-07700-0000,2023-02-01,2023,Q1,G,176.69234,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07700-0000,
33-053-07700-0000,2023-04-01,2023,Q2,G,248.005,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07700-0000,
33-053-07702-0000,2023-03-01,2023,Q1,O,3722.7029,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07702-0000,
33-053-07702-0000,2023-04-01,2023,Q2,O,3555.7629,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07702-0000,
33-053-07702-0000,2023-09-01,2023,Q3,G,872.84302,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07702-0000,
33-053-07702-0000,2023-11-01,2023,Q4,G,858.49902,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-07702-0000,
33-053-07703-0000,2023-01-01,2023,Q1,G,1066.0282,MARATHON OIL COMPANY,Bakken,Bakken,33-053-07703-0000,
33-053-07703-0000,2023-01-01,2023,Q1,O,3378.71,MARATHON OIL COMPANY,Bakken,Bakken,33-053-07703-0000,
33-053-07704-0000,2023-12-01,2023,Q4,O,1054.313,MARATHON OIL COMPANY,Three Forks,Three Forks,33-053-07704-0000,
33-053-07707-0000,2023-01-01,2023,Q1,G,1194.373,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07707-0000,
33-053-07707-0000,2023-08-01,2023,Q3,G,1053.3965,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07707-0000,
33-053-07707-0000,2023-09-01,2023,Q3,G,1002.3431,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07707-0000,
33-053-07707-0000,2023-10-01,2023,Q4,G,1018.0523,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07707-0000,
33-053-07707-0000,2023-11-01,2023,Q4,G,969.10736,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07707-0000,
33-053-07708-0000,2023-01-01,2023,Q1,O,1990.637,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07708-0000,
33-053-07708-0000,2023-06-01,2023,Q2,O,1777.683,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07708-0000,
33-053-07708-0000,2023-08-01,2023,Q3,G,1749.4611,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07708-0000,
33-053-07709-0000,2023-02-01,2023,Q1,O,3207.7671,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07709-0000,
33-053-07709-0000,2023-04-01,2023,Q2,G,4015.3662,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07709-0000,
33-053-07709-0000,2023-04-01,2023,Q2,O,3330.3301,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07709-0000,
33-053-07709-0000,2023-05-01,2023,Q2,O,3387.7891,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07709-0000,
33-053-07709-0000,2023-08-01,2023,Q3,O,3237.644,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07709-0000,
33-053-07711-0000,2023-08-01,2023,Q3,G,9.1379995,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07711-0000,
33-053-07712-0000,2023-05-01,2023,Q2,G,25.659334,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07712-0000,
33-053-07712-0000,2023-05-01,2023,Q2,O,7204.1602,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07712-0000,
33-053-07712-0000,2023-07-01,2023,Q3,G,2425.3123,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07712-0000,
33-053-07712-0000,2023-08-01,2023,Q3,O,6866.7539,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07712-0000,
33-053-07712-0000,2023-09-01,2023,Q3,G,23.229834,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07712-0000,
33-053-07712-0000,2023-12-01,2023,Q4,G,22.873501,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07712-0000,
33-053-07713-0000,2023-03-01,2023,Q1,O,5635.333,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07713-0000,
33-053-07714-0000,2023-01-01,2023,Q1,O,2780.0181,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07714-0000,
33-053-07714-0000,2023-04-01,2023,Q2,O,2560.761,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07714-0000,
33-053-07714-0000,2023-06-01,2023,Q2,G,548.26581,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07714-0000,
33-053-07714-0000,2023-09-01,2023,Q3,O,2363.3411,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07714-0000,
33-053-07717-0000,2023-09-01,2023,Q3,O,776.15302,OASIS PETROLEUM NORTH AMERICA LLC,Bakken,Bakken,33-053-07717-0000,
33-053-07737-0000,2023-04-01,2023,Q2,G,1988.8888,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07737-0000,
33-053-07737-0000,2023-11-01,2023,Q4,O,1883.806,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07737-0000,
33-053-07738-0000,2023-07-01,2023,Q3,O,1511.631,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07738-0000,
33-053-07738-0000,2023-12-01,2023,Q4,O,1421.454,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07738-0000,
33-053-07739-0000,2023-01-01,2023,Q1,O,3017.51,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07739-0000,
33-053-07739-0000,2023-02-01,2023,Q1,G,1326.489,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07739-0000,
33-053-07739-0000,2023-05-01,2023,Q2,O,2866.4971,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07739-0000,
33-053-07739-0000,2023-07-01,2023,Q3,O,2795.5471,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07739-0000,
33-053-07739-0000,2023-11-01,2023,Q4,G,1329.3966,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-07739-0000,
33-053-07740-0000,2023-02-01,2023,Q1,G,588.28467,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07740-0000,
33-053-07740-0000,2023-05-01,2023,Q2,G,635.58215,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07740-0000,
33-053-07740-0000,2023-06-01,2023,Q2,G,169.96434,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07740-0000,
33-053-07802-0000,2023-06-01,2023,Q2,G,831.64032,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07802-0000,
33-053-07802-0000,2023-06-01,2023,Q2,O,2772.9761,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07802-0000,
33-053-07802-0000,2023-07-01,2023,Q3,O,2823.6179,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07802-0000,
33-053-07802-0000,2023-08-01,2023,Q3,G,824.38751,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07802-0000,
33-053-07802-0000,2023-10-01,2023,Q4,O,2706.0339,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07802-0000,
33-053-07803-0000,2023-02-01,2023,Q1,O,1820.5229,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07803-0000,
33-053-07803-0000,2023-06-01,2023,Q2,O,1822.8409,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07803-0000,
33-053-07803-0000,2023-10-01,2023,Q4,O,1765.9709,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07803-0000,
33-053-07804-0000,2023-03-01,2023,Q1,O,4841.46,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07804-0000,
33-053-07804-0000,2023-07-01,2023,Q3,O,4505.1748,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-07804-0000,
33-053-07805-0000,2023-09-01,2023,Q3,G,28.599667,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07805-0000,
33-053-07805-0000,2023-12-01,2023,Q4,O,2313.5669,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-07805-0000,
33-053-07809-0000,2023-10-01,2023,Q4,G,454.15567,"EOG RESOURCES, INC.",Bakken,Bakken,33-053-07809-0000,
33-053-07809-0000,2023-12-01,2023,Q4,O,329.642,"EOG RESOURCES, INC.",Bakken,Bakken,33-053-07809-0000,
33-053-07844-0000,2023-08-01,2023,Q3,G,827.90851,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07844-0000,
33-053-07844-0000,2023-09-01,2023,Q3,G,492.13617,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07844-0000,
33-053-07845-0000,2023-01-01,2023,Q1,O,3399.4741,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07845-0000,
33-053-07845-0000,2023-07-01,2023,Q3,O,3191.72,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07845-0000,
33-053-07845-0000,2023-10-01,2023,Q4,O,3097.438,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07845-0000,
33-053-07846-0000,2023-01-01,2023,Q1,O,2070.9551,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07846-0000,
33-053-07846-0000,2023-06-01,2023,Q2,O,1901.957,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07846-0000,
33-053-07846-0000,2023-07-01,2023,Q3,G,144.44167,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07846-0000,
33-053-07846-0000,2023-08-01,2023,Q3,G,417.34698,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07846-0000,
33-053-07846-0000,2023-10-01,2023,Q4,G,411.29266,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07846-0000,
33-053-07846-0000,2023-10-01,2023,Q4,O,1887.999,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07846-0000,
33-053-07846-0000,2023-11-01,2023,Q4,G,135.75433,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07846-0000,
33-053-07846-0000,2023-11-01,2023,Q4,O,1809.907,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-07846-0000,
