operator,api_number,basin,production_month,flared_gas_mcf,gross_gas_production_mcf,flaring_intensity,cumulative_flared_mcf
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-02-01,1124.0,5350.0,0.21009345794392523,58128.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-03-01,1917.0,4835.0,0.3964839710444674,60045.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-04-01,573.0,6421.0,0.08923843638062608,60618.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-05-01,,9707.0,,60618.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-06-01,,2063.0,,60618.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-07-01,1763.0,6623.0,0.2661935678695455,62381.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-08-01,234.0,6995.0,0.033452466047176554,62615.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-09-01,,6794.0,,62615.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-10-01,1322.0,4095.0,0.32283272283272285,63937.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-11-01,421.0,3690.0,0.11409214092140921,64358.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2018-12-01,110.0,1979.0,0.05558362809499747,64468.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-01-01,2567.0,4406.0,0.582614616432138,67035.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-02-01,4610.0,4667.0,0.9877865866723805,71645.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-03-01,3890.0,4012.0,0.9695912263210369,75535.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-04-01,3620.0,3726.0,0.9715512614063339,79155.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-05-01,2812.0,4032.0,0.6974206349206349,81967.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-06-01,1007.0,4184.0,0.24067877629063097,82974.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-07-01,2155.0,5590.0,0.3855098389982111,85129.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-08-01,1305.0,5799.0,0.22503879979306776,86434.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-09-01,329.0,7733.0,0.04254493728177939,86763.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-10-01,61.0,6513.0,0.009365883617380623,86824.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-11-01,198.0,6974.0,0.028391167192429023,87022.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2019-12-01,,7460.0,,87022.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-01-01,260.0,3287.0,0.07909948281107393,87282.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-02-01,,4792.0,,87282.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-03-01,104.0,5799.0,0.017934126573547163,87386.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-04-01,,7198.0,,87386.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-05-01,657.0,6311.0,0.1041039454919981,88043.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-06-01,,6116.0,,88043.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-07-01,6.0,6317.0,0.0009498179515592844,88049.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-08-01,19.0,5809.0,0.003270786710277156,88068.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-09-01,,8843.0,,88068.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-10-01,1.0,11637.0,8.593280054996992e-05,88069.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-11-01,17.0,11422.0,0.0014883558045876379,88086.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2020-12-01,,5868.0,,88086.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-01-01,,7141.0,,88086.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-02-01,133.0,5941.0,0.022386803568422823,88219.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-03-01,,6672.0,,88219.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-04-01,299.0,6947.0,0.043040161220670795,88518.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-05-01,,6038.0,,88518.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-06-01,1916.0,3902.0,0.4910302409021015,90434.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-07-01,,3287.0,,90434.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-08-01,58.0,3865.0,0.01500646830530401,90492.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-09-01,114.0,5612.0,0.020313613684960798,90606.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-10-01,,5013.0,,90606.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-11-01,139.0,5264.0,0.02640577507598784,90745.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2021-12-01,10.0,4421.0,0.002261931689662972,90755.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2022-01-01,,580.0,,90755.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05659-0000,Bakken,2022-02-01,,1.09,,90755.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2015-01-01,21100.0,31227.0,0.6756973132225318,21100.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2015-02-01,,10.0,,21100.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2015-06-01,2494.0,2551.0,0.97765582124657,23594.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2015-07-01,413.0,2057.0,0.20077783179387457,24007.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2015-08-01,,4478.0,,24007.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2015-09-01,,14365.0,,24007.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2015-10-01,531.0,15031.0,0.03532699088550329,24538.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2015-11-01,,235.0,,24538.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2015-12-01,2392.0,11975.0,0.19974947807933194,26930.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2016-01-01,,787.0,,26930.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2016-02-01,,1056.0,,26930.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2016-03-01,183.0,2457.0,0.07448107448107448,27113.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2017-08-01,,2269.0,,27113.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2017-09-01,,10842.0,,27113.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2017-10-01,,6675.0,,27113.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2017-11-01,,3932.0,,27113.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2017-12-01,,6414.0,,27113.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-01-01,149.0,2398.0,0.06213511259382819,27262.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-02-01,252.0,5898.0,0.042726347914547304,27514.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-03-01,610.0,2024.0,0.30138339920948615,28124.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-04-01,,74.0,,28124.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-06-01,52.0,909.0,0.05720572057205721,28176.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-07-01,1181.0,5792.0,0.20390193370165746,29357.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-08-01,,8125.0,,29357.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-09-01,698.0,12126.0,0.05756226290615207,30055.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-10-01,,6971.0,,30055.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-11-01,1369.0,4532.0,0.3020741394527802,31424.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2018-12-01,,1103.0,,31424.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-01-01,3846.0,4119.0,0.9337217771303714,35270.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-02-01,2180.0,2207.0,0.9877661984594472,37450.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-03-01,2275.0,2292.0,0.9925828970331588,39725.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-04-01,6331.0,6374.0,0.9932538437401945,46056.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-05-01,11.0,73.0,0.1506849315068493,46067.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-06-01,4120.0,7300.0,0.5643835616438356,50187.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-07-01,8457.0,10397.0,0.8134077137635857,58644.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-08-01,4775.0,10258.0,0.46549034899590563,63419.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-09-01,1251.0,13480.0,0.09280415430267062,64670.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-10-01,,11065.0,,64670.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-11-01,132.0,11062.0,0.01193274272283493,64802.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2019-12-01,,8242.0,,64802.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2020-01-01,76.0,5826.0,0.013044970820460007,64878.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2020-02-01,39.0,4799.0,0.008126693061054386,64917.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2020-03-01,26.0,5203.0,0.004997117047857005,64943.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2020-04-01,,3537.0,,64943.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2020-05-01,,82.0,,64943.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2020-08-01,52.0,2298.0,0.022628372497824196,64995.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2020-09-01,,2925.0,,64995.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2020-10-01,104.0,2605.0,0.039923224568138196,65099.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2020-11-01,52.0,2499.0,0.020808323329331732,65151.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2020-12-01,,69.0,,65151.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2021-01-01,,2895.0,,65151.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2021-04-01,49.0,56.0,0.875,65200.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2021-05-01,389.0,1192.0,0.3263422818791946,65589.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2021-06-01,511.0,2239.0,0.2282268870031264,66100.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2021-07-01,,2576.0,,66100.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2021-08-01,,2971.0,,66100.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2021-09-01,17.0,2860.0,0.005944055944055944,66117.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2021-10-01,,3350.0,,66117.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2021-11-01,13.0,3673.0,0.0035393411380343046,66130.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2021-12-01,,2811.0,,66130.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2022-01-01,,1281.0,,66130.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05660-0000,Three Forks,2022-02-01,,1862.05,,66130.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2014-11-01,45643.0,45643.0,1.0,45643.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2014-12-01,22092.0,47881.0,0.4613938723084313,67735.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-01-01,17978.0,58712.0,0.3062065676522687,85713.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-02-01,,44834.0,,85713.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-03-01,,58946.0,,85713.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-04-01,,59025.0,,85713.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-05-01,,63584.0,,85713.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-06-01,,40716.0,,85713.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-07-01,,369.0,,85713.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-08-01,883.0,11687.0,0.07555403439719346,86596.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-09-01,1.0,1.0,1.0,86597.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-10-01,,28860.0,,86597.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-11-01,2190.0,57306.0,0.038215893623704325,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2015-12-01,,54331.0,,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-01-01,,52456.0,,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-02-01,,51701.0,,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-03-01,,74189.0,,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-04-01,,72642.0,,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-05-01,,65399.0,,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-06-01,,67168.0,,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-07-01,,61012.0,,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-08-01,,55894.0,,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-09-01,,52271.0,,88787.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-10-01,336.0,52418.0,0.006410011827998016,89123.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-11-01,3684.0,43908.0,0.08390270565728342,92807.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2016-12-01,2540.0,48573.0,0.052292425833281864,95347.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-01-01,8974.0,52843.0,0.16982381772420188,104321.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-02-01,6240.0,43435.0,0.14366294462990675,110561.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-03-01,6210.0,45364.0,0.136892690238956,116771.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-04-01,4276.0,40062.0,0.10673456142978384,121047.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-05-01,6119.0,41217.0,0.14845816046776816,127166.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-06-01,8316.0,40722.0,0.20421393841166938,135482.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-07-01,4768.0,38055.0,0.1252923400341611,140250.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-08-01,6060.0,37628.0,0.1610502817051132,146310.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-09-01,6397.0,37875.0,0.1688976897689769,152707.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-10-01,7369.0,35790.0,0.2058955015367421,160076.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-11-01,8517.0,35127.0,0.2424630626014177,168593.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2017-12-01,1281.0,3911.0,0.32753771413960625,169874.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-01-01,24.0,24.0,1.0,169898.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-02-01,6996.0,11009.0,0.6354800617676446,176894.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-03-01,11310.0,17421.0,0.649216462889616,188204.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-04-01,19231.0,25555.0,0.7525337507337116,207435.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-05-01,15199.0,23797.0,0.6386939530192881,222634.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-06-01,13725.0,23634.0,0.5807311500380807,236359.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-07-01,16932.0,27467.0,0.6164488295044963,253291.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-08-01,2883.0,12207.0,0.2361759646104694,256174.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-09-01,2252.0,13894.0,0.1620843529581114,258426.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-10-01,2850.0,14208.0,0.20059121621621623,261276.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-11-01,3773.0,14523.0,0.2597948082352131,265049.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2018-12-01,3786.0,13973.0,0.270951120017176,268835.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2019-01-01,2641.0,11549.0,0.22867780760238982,271476.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2019-02-01,8630.0,11901.0,0.7251491471304933,280106.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2019-03-01,4121.0,14597.0,0.2823182845790231,284227.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2019-04-01,4436.0,12200.0,0.36360655737704917,288663.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2019-05-01,3769.0,13969.0,0.269811725964636,292432.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2019-06-01,1429.0,7179.0,0.19905279286808747,293861.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2019-09-01,42.0,70.0,0.6,293903.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2019-10-01,,7789.0,,293903.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2019-11-01,,18112.0,,293903.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2019-12-01,,15124.0,,293903.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-01-01,141.0,12144.0,0.011610671936758894,294044.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-02-01,139.0,13220.0,0.010514372163388805,294183.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-03-01,7278.0,10691.0,0.6807595173510429,301461.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-04-01,129.0,15113.0,0.008535697743664394,301590.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-05-01,161.0,19336.0,0.00832643773272652,301751.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-06-01,21.0,4687.0,0.004480477917644549,301772.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-07-01,16.0,2008.0,0.00796812749003984,301788.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-08-01,129.0,21965.0,0.005872979740496244,301917.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-09-01,96.0,15127.0,0.006346268262047994,302013.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-10-01,86.0,9940.0,0.008651911468812877,302099.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-11-01,114.0,15535.0,0.007338268426134535,302213.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2020-12-01,97.0,10876.0,0.008918720117690328,302310.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-01-01,238.0,11565.0,0.02057933419801124,302548.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-02-01,116.0,14303.0,0.00811018667412431,302664.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-03-01,8037.0,19723.0,0.4074937889773361,310701.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-04-01,557.0,4747.0,0.11733726564145776,311258.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-05-01,348.0,10240.0,0.033984375,311606.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-06-01,1395.0,9807.0,0.14224533496482106,313001.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-07-01,49.0,6290.0,0.0077901430842607314,313050.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-08-01,1137.0,10647.0,0.10679064525218371,314187.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-09-01,895.0,12414.0,0.07209602062187852,315082.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-10-01,138.0,24801.0,0.005564291762428934,315220.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-11-01,67.0,4782.0,0.014010874111250522,315287.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2021-12-01,6845.0,11850.0,0.5776371308016878,322132.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2022-01-01,6273.0,10648.0,0.5891247182569497,328405.0
ENERPLUS RESOURCES USA CORPORATION,33-053-05661-0000,Three Forks,2022-02-01,3720.0,11588.0,0.32102174663444943,332125.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2015-01-01,409.0,412.0,0.9927184466019418,409.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2015-02-01,19603.0,19635.0,0.9983702571937866,20012.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2015-04-01,663.0,668.0,0.9925149700598802,20675.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2015-05-01,23637.0,23714.0,0.9967529729273846,44312.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2015-06-01,14755.0,22438.0,0.6575898030127463,59067.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2015-07-01,,20383.0,,59067.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2015-08-01,,4767.0,,59067.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2015-10-01,430.0,11197.0,0.038403143699205146,59497.0
